critic_rating,is_action,is_exclusive_to_us,is_portable,is_role_playing,is_sequel,is_sports,suitable_for_kids,unit_price,total_earnings
0.6666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.39871722
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38466573
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.16851814
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34192714
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15337978
0.33333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.41050628
0.33333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16276963
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.42213637
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24275707
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27108186
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38349384
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.24415076
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0294745
0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17330918
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33841148
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.18384872
0.8333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44101956
0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.26932588
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19731243
0.33333334,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.57669914
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.54742795
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38115376
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3442672
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3103085
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22011793
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.2763387
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.34192714
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.234199
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16979723
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2751816
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.20316815
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.61007375
0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24626902
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.21633242
