Internal ID,po_id,item_id,qty_ordered,order_date,expected_date,status,supplier_id
16689087,PO11834,7924,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7783,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7769,1506,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7782,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7759,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7771,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7756,1116,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16689087,PO11834,7757,1002,02/29/2024: 00:00:00,04/22/2024: 00:00:00,Fully Billed,3210
16708766,PO11835,6678,230,03/04/2024: 00:00:00,07/01/2024: 00:00:00,Fully Billed,1442
16708766,PO11835,392,645,03/04/2024: 00:00:00,07/01/2024: 00:00:00,Fully Billed,1442
16708766,PO11835,6134,1000,03/04/2024: 00:00:00,07/01/2024: 00:00:00,Fully Billed,1442
16708766,PO11835,337,850,03/04/2024: 00:00:00,07/01/2024: 00:00:00,Fully Billed,1442
16750077,PO11836,6778,697,03/11/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16750077,PO11836,6781,500,03/11/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16750077,PO11836,3009,500,03/11/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16750278,PO11837,505,60,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750278,PO11837,5993,257,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750279,PO11838,6778,48,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1442
16750280,PO11839,3088,640,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750281,PO11840,6217,1040,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3593
16750282,PO11841,183,1,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750282,PO11841,2631,135,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750383,PO11842,3088,368,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750384,PO11843,6778,94,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1442
16750385,PO11844,6217,320,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3593
16750386,PO11845,183,394,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750387,PO11846,3088,390,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750388,PO11847,505,220,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750388,PO11847,351,43,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750388,PO11847,354,62,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750388,PO11847,349,151,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750388,PO11847,5993,48,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750388,PO11847,5994,33,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750389,PO11848,6778,143,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1442
16750390,PO11849,6217,480,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3593
16750391,PO11850,3088,354,03/11/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750392,PO11851,6133,223,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3580
16750693,PO11852,505,120,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750693,PO11852,354,53,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750693,PO11852,401,253,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750693,PO11852,5994,400,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750694,PO11853,3088,352,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750695,PO11854,6133,163,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3580
16750696,PO11855,505,100,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,351,17,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,354,50,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,183,14,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,349,227,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,401,71,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,2631,35,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,5993,238,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750696,PO11855,5994,291,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750697,PO11856,6133,47,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3580
16750698,PO11857,3088,315,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750699,PO11858,6217,640,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3593
16750700,PO11859,349,727,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750700,PO11859,401,64,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750700,PO11859,5993,327,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750701,PO11860,3088,321,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1424
16750702,PO11861,6133,79,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3580
16750703,PO11862,505,140,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750703,PO11862,351,131,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750703,PO11862,354,103,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750703,PO11862,401,358,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750703,PO11862,2631,201,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1182
16750704,PO11863,6217,560,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,3593
16750705,PO11864,6778,215,03/12/2024: 00:00:00,05/23/2024: 00:00:00,Fully Billed,1442
16750706,PO11865,5607,1385,03/12/2024: 00:00:00,05/08/2024: 00:00:00,Fully Billed,3210
16750707,PO11866,5607,1563,03/12/2024: 00:00:00,05/08/2024: 00:00:00,Fully Billed,3210
16763228,PO11867,361,2500,03/13/2024: 00:00:00,05/22/2024: 00:00:00,Fully Billed,1182
16763229,PO11868,2632,0,03/13/2024: 00:00:00,08/15/2024: 00:00:00,Closed,1182
16763930,PO11869,2632,973,03/14/2024: 00:00:00,05/22/2024: 00:00:00,Fully Billed,1182
16769247,PO11870,5607,4000,03/14/2024: 00:00:00,04/27/2024: 00:00:00,Fully Billed,3210
16769247,PO11870,6731,3720,03/14/2024: 00:00:00,04/27/2024: 00:00:00,Fully Billed,3210
16782241,PO11871,3072,3000,03/17/2024: 00:00:00,05/30/2024: 00:00:00,Fully Billed,1362
16782241,PO11871,3074,504,03/17/2024: 00:00:00,05/30/2024: 00:00:00,Fully Billed,1362
16782242,PO11872,7758,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782242,PO11872,7759,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782242,PO11872,7760,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782242,PO11872,7761,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782242,PO11872,7762,1068,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782242,PO11872,7764,1000,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7755,1194,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7756,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7763,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7766,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7770,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7777,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7778,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7780,1002,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16782243,PO11873,7785,1000,03/17/2024: 00:00:00,05/03/2024: 00:00:00,Fully Billed,3210
16792031,PO11874,3108,2291,03/18/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,2597
16809304,PO11875,81,2572,03/21/2024: 00:00:00,05/27/2024: 00:00:00,Fully Billed,1182
16813364,PO11876,7770,1146,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7755,1002,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7767,1002,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7758,1002,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7762,1002,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7765,1000,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813364,PO11876,7780,1002,03/22/2024: 00:00:00,05/17/2024: 00:00:00,Fully Billed,3210
16813766,PO11877,7726,1800,03/22/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3210
16813766,PO11877,7912,500,03/22/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3210
16813766,PO11877,7728,252,03/22/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3210
16823677,PO11878,186,500,03/25/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,1182
16823677,PO11878,354,500,03/25/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,1182
16823677,PO11878,355,500,03/25/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,1182
16823677,PO11878,373,800,03/25/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,1182
16823677,PO11878,357,500,03/25/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,1182
16823678,PO11879,81,2572,03/25/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1182
16830376,PO11880,389,1120,03/25/2024: 00:00:00,05/21/2024: 00:00:00,Fully Billed,1335
16836620,PO11881,349,500,03/27/2024: 00:00:00,06/10/2024: 00:00:00,Fully Billed,1182
16836620,PO11881,186,500,03/27/2024: 00:00:00,06/10/2024: 00:00:00,Fully Billed,1182
16836620,PO11881,7710,500,03/27/2024: 00:00:00,06/10/2024: 00:00:00,Fully Billed,1182
16836620,PO11881,7703,500,03/27/2024: 00:00:00,06/10/2024: 00:00:00,Fully Billed,1182
16841618,PO11882,6774,1000,03/27/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16841618,PO11882,6773,1000,03/27/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16841618,PO11882,6776,500,03/27/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16841618,PO11882,6781,305,03/27/2024: 00:00:00,06/22/2024: 00:00:00,Fully Billed,1442
16841619,PO11883,6781,195,03/27/2024: 00:00:00,06/28/2024: 00:00:00,Fully Billed,1442
16841619,PO11883,6235,1000,03/27/2024: 00:00:00,06/28/2024: 00:00:00,Fully Billed,1442
16842120,PO11884,5568,1500,03/27/2024: 00:00:00,05/18/2024: 00:00:00,Fully Billed,3212
16842120,PO11884,5569,2000,03/27/2024: 00:00:00,05/18/2024: 00:00:00,Fully Billed,3212
16842120,PO11884,5570,1000,03/27/2024: 00:00:00,05/18/2024: 00:00:00,Fully Billed,3212
16842120,PO11884,5567,5000,03/27/2024: 00:00:00,05/18/2024: 00:00:00,Fully Billed,3212
16842120,PO11884,5311,3000,03/27/2024: 00:00:00,05/18/2024: 00:00:00,Fully Billed,3212
16842121,PO11885,5613,500,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16842121,PO11885,5615,500,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16842121,PO11885,5608,500,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16842121,PO11885,5614,1000,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16842121,PO11885,5612,500,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16842121,PO11885,5607,1850,03/27/2024: 00:00:00,05/29/2024: 00:00:00,Fully Billed,3210
16845396,PO11886,6722,1455,03/28/2024: 00:00:00,05/24/2024: 00:00:00,Fully Billed,3210
16847528,PO11887,3112,500,03/28/2024: 00:00:00,06/10/2024: 00:00:00,Fully Billed,1335
16860111,PO11888,6214,250,03/31/2024: 00:00:00,06/28/2024: 00:00:00,Fully Billed,1442
16869982,PO11889,6725,1368,04/02/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,3487
16869982,PO11889,6027,1000,04/02/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,3487
16869982,PO11889,6024,504,04/02/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,3487
16869982,PO11889,6115,1000,04/02/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,3487
16869982,PO11889,6410,252,04/02/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,3487
16874748,PO11890,5607,1200,04/02/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3210
16874748,PO11890,5618,850,04/02/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3210
16874749,PO11891,5569,540,04/02/2024: 00:00:00,05/20/2024: 00:00:00,Fully Billed,3212
16875251,PO11893,3073,2000,04/02/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1362
16875251,PO11893,3072,1000,04/02/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1362
16875251,PO11893,3074,504,04/02/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1362
16882795,PO11892,7745,1470,04/04/2024: 00:00:00,08/01/2024: 00:00:00,Fully Billed,1442
16882796,PO11894,337,0,04/04/2024: 00:00:00,06/30/2024: 00:00:00,Fully Billed,1442
16882796,PO11894,392,0,04/04/2024: 00:00:00,06/30/2024: 00:00:00,Fully Billed,1442
16882796,PO11894,6134,960,04/04/2024: 00:00:00,06/30/2024: 00:00:00,Fully Billed,1442
16882796,PO11894,6651,187,04/04/2024: 00:00:00,06/30/2024: 00:00:00,Fully Billed,1442
16882797,PO11895,337,0,04/04/2024: 00:00:00,07/21/2024: 00:00:00,Closed,1442
16882797,PO11895,392,0,04/04/2024: 00:00:00,07/21/2024: 00:00:00,Closed,1442
16882798,PO11896,337,0,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882798,PO11896,392,0,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882798,PO11896,6134,960,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882798,PO11896,6175,1000,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882798,PO11896,606,1584,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882798,PO11896,6678,180,04/04/2024: 00:00:00,08/11/2024: 00:00:00,Fully Billed,1442
16882799,PO11897,337,0,04/04/2024: 00:00:00,08/17/2024: 00:00:00,Fully Billed,1442
16882799,PO11897,392,0,04/04/2024: 00:00:00,08/17/2024: 00:00:00,Fully Billed,1442
16882799,PO11897,6134,960,04/04/2024: 00:00:00,08/17/2024: 00:00:00,Fully Billed,1442
16882800,PO11898,337,0,04/04/2024: 00:00:00,09/21/2024: 00:00:00,Closed,1442
16882800,PO11898,392,0,04/04/2024: 00:00:00,09/21/2024: 00:00:00,Closed,1442
16895303,PO11899,388,500,04/06/2024: 00:00:00,05/21/2024: 00:00:00,Fully Billed,1335
16903856,PO11900,81,1286,04/08/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,1182
16903857,PO11901,81,1286,04/08/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,1182
16903958,PO11902,3339,300,04/08/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1362
16910416,PO11903,7770,2340,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7771,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7778,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7779,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7761,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7760,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7777,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16910416,PO11903,7763,1002,04/09/2024: 00:00:00,06/01/2024: 00:00:00,Fully Billed,3210
16914585,PO11904,7819,1560,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914585,PO11904,7958,648,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914585,PO11904,7961,3888,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914585,PO11904,7970,1080,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914585,PO11904,7822,360,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914690,PO11905,7804,1620,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914690,PO11905,7808,2268,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914690,PO11905,7816,2268,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16914690,PO11905,7957,300,04/10/2024: 00:00:00,06/07/2024: 00:00:00,Fully Billed,3210
16917102,PO11906,401,500,04/11/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,1182
16917102,PO11906,7681,500,04/11/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,1182
16917102,PO11906,6234,500,04/11/2024: 00:00:00,06/25/2024: 00:00:00,Fully Billed,1182
16917103,PO11907,350,0,04/11/2024: 00:00:00,07/15/2024: 00:00:00,Closed,1182
16917104,PO11908,352,684,04/11/2024: 00:00:00,06/15/2024: 00:00:00,Fully Billed,1182
16917305,PO11909,7977,500,04/11/2024: 00:00:00,08/22/2024: 00:00:00,Fully Billed,1442
16922743,PO11910,7716,0,04/11/2024: 00:00:00,06/15/2024: 00:00:00,Closed,1182
16922744,PO11911,6698,350,04/11/2024: 00:00:00,06/05/2024: 00:00:00,Fully Billed,3580
16922744,PO11911,6171,500,04/11/2024: 00:00:00,06/05/2024: 00:00:00,Fully Billed,3580
16922945,PO11912,6120,500,04/11/2024: 00:00:00,06/12/2024: 00:00:00,Fully Billed,3210
16922945,PO11912,5607,4400,04/11/2024: 00:00:00,06/12/2024: 00:00:00,Fully Billed,3210
16922945,PO11912,2995,4000,04/11/2024: 00:00:00,06/12/2024: 00:00:00,Fully Billed,3210
16922945,PO11912,2995,1000,04/11/2024: 00:00:00,06/12/2024: 00:00:00,Fully Billed,3210
16937473,PO11913,3108,709,04/15/2024: 00:00:00,07/17/2024: 00:00:00,Fully Billed,2597
16937474,PO11914,357,13,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,186,296,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,505,80,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,361,128,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,350,501,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,351,45,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,183,31,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,349,92,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,401,11,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,2631,59,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937474,PO11914,5993,282,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937475,PO11915,337,24,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937475,PO11915,6778,3,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937476,PO11916,6217,240,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,3593
16937477,PO11917,350,615,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937477,PO11917,351,41,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937477,PO11917,349,63,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937477,PO11917,2631,274,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937478,PO11918,186,38,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937478,PO11918,361,49,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937478,PO11918,2631,476,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937479,PO11919,6217,80,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,3593
16937480,PO11920,6022,414,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937480,PO11920,5607,951,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937480,PO11920,5618,477,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937480,PO11920,6024,81,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937481,PO11921,6022,769,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937481,PO11921,5607,733,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937481,PO11921,5618,523,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937481,PO11921,6024,119,04/15/2024: 00:00:00,06/02/2024: 00:00:00,Fully Billed,3210
16937582,PO11922,357,55,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,186,63,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,505,80,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,361,199,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,350,312,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,351,23,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,183,8,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,349,194,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,401,6,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,2631,105,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,2632,9,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937582,PO11922,5993,206,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937583,PO11923,337,73,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937584,PO11924,6217,960,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,3593
16937585,PO11925,306,20,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Closed,1424
16937586,PO11926,357,38,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,186,195,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,505,100,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,350,934,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,351,78,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,183,5,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,349,227,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937586,PO11926,5993,107,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937587,PO11927,306,5,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Closed,1424
16937588,PO11928,6778,9,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937589,PO11929,357,66,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,505,240,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,361,123,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,350,639,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,351,34,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,183,26,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,349,113,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,401,33,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,2632,18,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937589,PO11929,5993,872,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1182
16937590,PO11930,337,16,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937590,PO11930,6778,188,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,1442
16937591,PO11931,306,25,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Closed,1424
16937592,PO11932,6217,80,04/15/2024: 00:00:00,06/24/2024: 00:00:00,Fully Billed,3593
16937693,PO11933,2195,871,04/15/2024: 00:00:00,07/05/2024: 00:00:00,Fully Billed,1442
16937693,PO11933,6235,500,04/15/2024: 00:00:00,07/05/2024: 00:00:00,Fully Billed,1442
