item_id,snapshot_date,item_name,category,criticality_level,supplier_id,supplier_name,current_on_hand,safety_stock,reorder_point,moq,holding_cost,stockout_penalty,avg_lead_time_days,reliability_score,variability_index,avg_daily_demand,demand_std_dev,total_recent_demand,demand_variability_class,open_sales_order_qty,open_purchase_order_qty,next_po_arrival_date,days_until_next_po_arrival,net_available_inventory,days_of_supply,lead_time_demand,lead_time_class,supplier_reliability_class,stockout_risk_class,stockout_risk_probability,forecast_demand_next_period,feature_notes
6156,2026-03-08,1415-16CR,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,730.7777777777778,327.7238844583111,6577.0,low,0.0,41153.0,,,41153.0,56.31397293598905,87693.33333333334,long,high,High,1.0,21923.333333333336,High projected stockout exposure based on inventory position and lead-time demand.
6163,2026-03-08,LSTM2012-4,String Trimmer,high,44836,"Zhongshang Baishun Hardware Manufacturer Co.,Ltd",3,1000,1000,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,3728.0,,,3731.0,999.0,0.0,long,high,Low,3.6446973078649817e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6167,2026-03-08,23111,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,9884.0,,,9884.0,999.0,0.0,long,high,Low,3.971600111301495e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6170,2026-03-08,90211,Boxed Shovel,med,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,250,250,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1000.0,,,1000.0,999.0,0.0,long,high,Low,3.385318101034715e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6173,2026-03-08,LB24020S,Blower,low,2100,Zhejiang Yat Electrical Appliance,0,500,500,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1999.0,,,1999.0,999.0,0.0,long,high,Low,3.4868420377504087e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6175,2026-03-08,BL80204,Battery,high,2053,Zhejiang Top Power Technology,711,1000,1001,500,0.25,0.0,120.0,1.0,10.0,1.125,0.33162128640307215,207.0,low,7.0,2700.0,,,3404.0,3025.777777777778,135.0,long,high,Low,2.4767051386919864e-29,33.75,Inventory position currently adequate relative to projected demand and replenishment window.
6205,2026-03-08,50616,Mower,low,44801,"Chongqing Dajiang Power Equipment Co., Ltd. (Ducar)",0,500,500,500,1.5,0.0,90.0,1.0,15.0,0.0,0.0,0.0,low,0.0,3800.0,,,3800.0,999.0,0.0,medium,high,High,0.9999987825992797,0.0,High projected stockout exposure based on inventory position and lead-time demand.
6206,2026-03-08,LSTM2012-2,String Trimmer,low,44836,"Zhongshang Baishun Hardware Manufacturer Co.,Ltd",0,500,500,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6210,2026-03-08,70432,Shovel,med,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,61,250,250,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,2.0,low,2.0,715.0,,,774.0,774.0,120.0,long,high,Low,3.741309744692218e-05,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6214,2026-03-08,DT71613S,Dethatcher,high,4279,Ningbo Joyo Garden Tools Co Ltd,375,1000,1000,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,25.0,1750.0,,,2100.0,999.0,0.0,long,high,Low,3.305779150458336e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6215,2026-03-08,DT-TK-1,Kit,high,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",0,1000,1000,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,250.0,,,250.0,999.0,0.0,long,high,Low,3.304663088672111e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6217,2026-03-08,SK-2,Sharpening Kit,high,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",2627,1000,1003,500,0.02,0.0,120.0,1.0,10.0,75.20833333333333,240.16352747146317,1805.0,high,3536.0,48319.0,,,47410.0,630.382271468144,9025.0,long,high,High,0.9999988745416682,2256.25,High projected stockout exposure based on inventory position and lead-time demand.
6228,2026-03-08,TC70020-1,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,0,1000,1000,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,46485.0,,,46485.0,999.0,0.0,long,high,Low,6.623985180759443e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6231,2026-03-08,BL80204-1,Battery,high,2053,Zhejiang Top Power Technology,1,1000,1000,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,16492.0,,,16493.0,999.0,0.0,long,high,Low,3.847330337828881e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6234,2026-03-08,415-16SG,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,900,1000,1001,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,56.0,5072.0,,,5916.0,999.0,0.0,long,high,Low,2.8765892057721034e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6235,2026-03-08,TC70020S,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,1870,1000,1002,500,1.75,0.0,120.0,1.0,10.0,2.9166666666666665,11.500000000000002,105.0,high,65.0,10942.0,,,12747.0,4370.400000000001,350.0,long,high,Low,1.4094455945837317e-58,87.5,Inventory position currently adequate relative to projected demand and replenishment window.
6358,2026-03-08,RS91120-1,String Trimmer Spool,high,2065,"Zhongshan Heli Manufacturing Co., Ltd",4932,1000,1005,500,0.05,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,85326.0,,,90258.0,999.0,0.0,long,high,Low,2.77737883314599e-13,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6382,2026-03-08,DT71212,Dethatcher,med,4279,Ningbo Joyo Garden Tools Co Ltd,247,250,251,500,1.12,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,0.0,1200.0,,,1447.0,1447.0,120.0,long,high,Low,3.442756164952946e-09,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6385,2026-03-08,524570,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6410,2026-03-08,RA-005,hand tool,med,44837,"Shenzhen Qusart Technology Co., Ltd.",182,250,251,500,0.25,0.0,120.0,1.0,10.0,1.0,0.0,2.0,low,0.0,756.0,,,938.0,938.0,120.0,long,high,Low,6.874046424703862e-06,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6650,2026-03-08,SN75018,Snow Thrower,med,1977,"Cixi Huazhijie Plastic Product Co., Ltd",1,250,250,500,1.62,0.0,120.0,1.0,10.0,1.0071942446043165,0.08481889296799708,140.0,low,1.0,3948.0,,,3948.0,3919.8,120.86330935251797,long,high,Low,3.001944518397527e-47,30.215827338129493,Inventory position currently adequate relative to projected demand and replenishment window.
6651,2026-03-08,SN75022,Snow Thrower,low,1977,"Cixi Huazhijie Plastic Product Co., Ltd",0,500,500,500,1.62,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,841.0,,,841.0,999.0,0.0,long,high,Low,3.368522039448816e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6667,2026-03-08,DT71613AA,Dethatcher,high,4279,Ningbo Joyo Garden Tools Co Ltd,397,1000,1000,500,1.12,0.0,120.0,1.0,10.0,23.8,50.9823498869952,119.0,high,0.0,3498.0,,,3895.0,163.65546218487395,2856.0,long,high,Low,0.0009252077632619592,714.0,Inventory position currently adequate relative to projected demand and replenishment window.
6677,2026-03-08,GS015,Chipper Shredder,high,4231,Cixi City Best Power Tools Co Ltd (Gbest),384,1000,1000,500,1.75,0.0,120.0,1.0,10.0,1.0,0.0,24.0,low,2.0,1953.0,,,2335.0,2335.0,120.0,long,high,Low,1.1561287900851366e-18,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6678,2026-03-08,SN722018,Snow Thrower,high,1977,"Cixi Huazhijie Plastic Product Co., Ltd",0,1000,1000,500,1.62,0.0,120.0,1.0,10.0,1.0,0.0,85.0,low,1.0,869.0,,,868.0,868.0,120.0,long,high,Low,1.4925812435701015e-05,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6698,2026-03-08,SN002,Boxed Shovel,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,1.1875,0.6444552588389371,38.0,med,0.0,1350.0,,,1350.0,1136.842105263158,142.5,long,high,Low,5.524663590639752e-07,35.625,Inventory position currently adequate relative to projected demand and replenishment window.
6699,2026-03-08,SN003,Boxed Shovel,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,2100.0,,,2100.0,999.0,0.0,long,high,Low,3.496702640599117e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6701,2026-03-08,LSS020-GRASS,Hedge Trimmer,high,1972,Ningbo E-Tech Electrical Industrial Co. Ltd,20,1000,1000,500,1.12,0.0,120.0,1.0,10.0,2.0,0.0,4.0,low,0.0,220.0,,,240.0,120.0,240.0,long,high,Low,0.0007824323389791641,60.0,Inventory position currently adequate relative to projected demand and replenishment window.
6702,2026-03-08,LSS020-SHRUB,Hedge Trimmer,med,1972,Ningbo E-Tech Electrical Industrial Co. Ltd,42,250,250,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,30.0,,,72.0,999.0,0.0,long,high,Low,3.2827713857067757e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6710,2026-03-08,TC70010-1,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,0,1000,1000,500,1.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,51444.0,,,51444.0,999.0,0.0,long,high,Low,3.8375750596270005e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6712,2026-03-08,1816-16-1,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,17732.0,,,17732.0,999.0,0.0,long,high,Low,3.7700568230456766e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6713,2026-03-08,2002-20-1,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,833.0,0.0,2499.0,low,3332.0,18326.0,,,14994.0,18.0,99960.0,long,high,High,1.0,24990.0,High projected stockout exposure based on inventory position and lead-time demand.
6715,2026-03-08,LCS0620-1,Whole Good,high,1959,"Yuyao Norton Electric Appliance Co., Ltd.",0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,17768.0,,,17768.0,999.0,0.0,long,high,Low,3.767582862322303e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6721,2026-03-08,220KB,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,4510.0,49685.0,,,45176.0,999.0,0.0,long,high,High,0.9999999999999147,0.0,High projected stockout exposure based on inventory position and lead-time demand.
6722,2026-03-08,225KB,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,1625.0,562.9165124598851,4875.0,low,1700.0,221680.0,,,219981.0,135.3729230769231,195000.0,long,high,High,1.0,48750.0,High projected stockout exposure based on inventory position and lead-time demand.
6723,2026-03-08,LBVM2202S,Blower Vacuum,high,44646,"Zhejiang Zhongjian Technology Co.,Ltd",1,1000,1000,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1330.0,,,1331.0,999.0,0.0,long,high,Low,3.4197335834243157e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6725,2026-03-08,1W,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",4681,1000,1005,500,0.75,0.0,120.0,1.0,10.0,13.787234042553191,26.24378698333459,648.0,high,1015.0,61012.0,,,64678.0,4691.151234567901,1654.468085106383,long,high,Low,1.6273804111224956e-70,413.6170212765957,Inventory position currently adequate relative to projected demand and replenishment window.
6726,2026-03-08,1A,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",3488,1000,1003,500,0.75,0.0,120.0,1.0,10.0,29.11111111111111,39.190200240261525,786.0,high,219.0,25380.0,,,28649.0,984.1259541984733,3493.3333333333335,long,high,Low,7.749605616988046e-08,873.3333333333334,Inventory position currently adequate relative to projected demand and replenishment window.
6730,2026-03-08,1000A,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1590,1000,1002,500,0.75,0.0,120.0,1.0,10.0,6.333333333333333,5.507570547286102,19.0,med,208.0,3924.0,,,5306.0,837.7894736842105,760.0,long,high,Low,1.0128475815561444e-05,190.0,Inventory position currently adequate relative to projected demand and replenishment window.
6731,2026-03-08,1000L,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,13543,1000,1014,500,0.75,0.0,120.0,1.0,10.0,36.68115942028985,252.73890810325227,2531.0,high,1870.0,87450.0,,,99123.0,2702.2864480442513,4401.739130434782,long,high,Low,1.2196464194336149e-51,1100.4347826086955,Inventory position currently adequate relative to projected demand and replenishment window.
6732,2026-03-08,500W,hand tool,high,44837,"Shenzhen Qusart Technology Co., Ltd.",5617,1000,1006,500,0.25,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1911.0,24636.0,,,28342.0,999.0,0.0,long,high,Low,1.668751253224403e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6733,2026-03-08,RA-001EWG,Boxed Shovel,low,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1629.0,,,1629.0,999.0,0.0,long,high,Low,3.4500713565345566e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6741,2026-03-08,RPS001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,850,1000,1001,500,0.75,0.0,120.0,1.0,10.0,1.0,0.0,8.0,low,58.0,3306.0,,,4098.0,4098.0,120.0,long,high,Low,1.623923641976225e-51,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6754,2026-03-08,ST004,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,300,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1.0,1104.0,,,1403.0,999.0,0.0,long,high,Low,3.3251479051621977e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6759,2026-03-08,ST009,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,966,500,502,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1.0,1002.0,,,1967.0,999.0,0.0,long,high,Low,2.562339331356354e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6767,2026-03-08,LRK002,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",85,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,116.0,2004.0,,,1973.0,999.0,0.0,long,high,Low,3.3980651985233197e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
6773,2026-03-08,TC70065EW,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,1575,1000,1002,500,1.75,0.0,120.0,1.0,10.0,1.0,0.0,70.0,low,16.0,5030.0,,,6589.0,6589.0,120.0,long,high,Low,9.558481211475343e-130,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6774,2026-03-08,TC70090EW,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,1309,1000,1001,500,1.75,0.0,120.0,1.0,10.0,14.75,61.49186938124423,295.0,high,2.0,12936.0,,,14243.0,965.6271186440678,1770.0,long,high,Low,3.7218006282286513e-06,442.5,Inventory position currently adequate relative to projected demand and replenishment window.
6776,2026-03-08,TC70016EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,320,500,501,500,1.75,0.0,120.0,1.0,10.0,1.0,0.0,12.0,low,1.0,1305.0,,,1624.0,1624.0,120.0,long,high,Low,1.0503992730628058e-10,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6778,2026-03-08,TC70020IT,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,937,1000,1001,500,1.75,0.0,120.0,1.0,10.0,1.0,0.0,65.0,low,290.0,19496.0,,,20143.0,20143.0,120.0,long,high,Low,0.0,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6781,2026-03-08,TC70135SS,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,415,1000,1000,500,1.75,0.0,120.0,1.0,10.0,1.0,0.0,30.0,low,119.0,6689.0,,,6985.0,6985.0,120.0,long,high,Low,3.0356551070385722e-145,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
6782,2026-03-08,TC71420S,Tiller/Cultivator,high,4279,Ningbo Joyo Garden Tools Co Ltd,966,1000,1001,500,1.75,0.0,120.0,1.0,10.0,1.1346153846153846,0.5250152622934172,59.0,low,1.0,3178.0,,,4143.0,3651.4576271186443,136.15384615384616,long,high,Low,1.782425904732117e-41,34.03846153846154,Inventory position currently adequate relative to projected demand and replenishment window.
6784,2026-03-08,GS015-BK-1,Kit,med,2061,"Jiangmen Shun Ming Household Co., Ltd (Alibec)",97,250,250,1000,0.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,200.0,,,297.0,999.0,0.0,long,high,Low,3.298931158885436e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7001,2026-03-08,23102,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,7400.0,,,7400.0,999.0,0.0,long,high,Low,3.888009826312483e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7102,2026-03-08,TC70018EW,Tiller/Cultivator,low,4279,Ningbo Joyo Garden Tools Co Ltd,281,500,501,500,1.75,0.0,120.0,1.0,10.0,32.0,84.70891334446453,512.0,high,2.0,2700.0,,,2979.0,93.09375,3840.0,long,high,Low,0.0009730471524123523,960.0,Inventory position currently adequate relative to projected demand and replenishment window.
7103,2026-03-08,1715-16EWG,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,4401.0,,,4401.0,999.0,0.0,long,high,Low,3.698863039135909e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7352,2026-03-08,RB80419,Accessory,low,725,"Ningbo Fusle Pumps Co., Ltd",21,500,500,500,0.05,0.0,120.0,1.0,10.0,1.0,0.0,1.0,low,0.0,100.0,,,121.0,121.0,120.0,long,high,Low,0.0007804078563514649,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7681,2026-03-08,1304-14GC,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,574,1000,1001,500,1.5,0.0,120.0,1.0,10.0,64.84,226.10168803733717,1621.0,high,2.0,16040.0,,,16612.0,256.19987661937074,7780.8,long,high,Low,0.0005389793944521323,1945.2,Inventory position currently adequate relative to projected demand and replenishment window.
7698,2026-03-08,LCS0620-CHAIN,Chainsaw Chain,high,44829,Vietnam Fortress Tools Jsc,56,1000,1000,500,1.0,0.0,90.0,1.0,15.0,1.3636363636363635,0.504524979109513,15.0,low,0.0,1120.0,,,1176.0,862.4000000000001,122.72727272727272,medium,high,High,0.9999997220020975,40.90909090909091,High projected stockout exposure based on inventory position and lead-time demand.
7703,2026-03-08,304-14CR,Whole Good,high,1959,"Yuyao Norton Electric Appliance Co., Ltd.",947,1000,1001,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,43.0,low,9.0,4210.0,,,5148.0,5148.0,120.0,long,high,Low,7.004653252528952e-80,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7710,2026-03-08,1816-16CR,Reel Mower,med,1039,Zhejiang Saige Garden Machinery Co,1188,250,255,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,7.0,low,0.0,2340.0,,,3528.0,3528.0,120.0,long,high,Low,5.588577516442541e-39,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7711,2026-03-08,1816-18CR,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,450,1000,1000,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,22.0,low,2.0,2400.0,,,2848.0,2848.0,120.0,long,high,Low,2.752734474716496e-26,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7716,2026-03-08,1725-16GC,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,2497,1000,1002,500,1.5,0.0,120.0,1.0,10.0,1.0048543689320388,0.06967330142916175,207.0,low,16.0,10517.0,,,12998.0,12935.207729468599,120.58252427184466,long,high,Low,0.0,30.145631067961165,Inventory position currently adequate relative to projected demand and replenishment window.
7726,2026-03-08,LRK002G,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,4236.0,,,4236.0,999.0,0.0,long,high,Low,3.685895879222177e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7728,2026-03-08,GS001G,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,756.0,,,756.0,999.0,0.0,long,high,Low,3.359474719874572e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7731,2026-03-08,304-16BD,Reel Mower,low,1039,Zhejiang Saige Garden Machinery Co,552,500,501,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,4.0,low,462.0,1286.0,,,1376.0,1376.0,120.0,long,high,Low,1.4944156784065327e-08,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7740,2026-03-08,1895ALM,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,425,1000,1000,500,1.5,0.0,120.0,1.0,10.0,1.0,0.0,8.0,low,3.0,2776.0,,,3198.0,3198.0,120.0,long,high,Low,2.2056296888249282e-32,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7745,2026-03-08,SN70016-1,Snow Thrower,high,1977,"Cixi Huazhijie Plastic Product Co., Ltd",0,1000,1000,500,1.62,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,13270.0,,,13270.0,999.0,0.0,long,high,Low,3.9706333193275e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7746,2026-03-08,SN71012-1,Snow Thrower,low,1977,"Cixi Huazhijie Plastic Product Co., Ltd",0,500,500,500,1.62,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1920.0,,,1920.0,999.0,0.0,long,high,Low,3.4790758940293894e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7751,2026-03-08,WD001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,9504.0,0.0,9504.0,low,0.0,111240.0,,,111240.0,11.704545454545455,1140480.0,long,high,High,1.0,285120.0,High projected stockout exposure based on inventory position and lead-time demand.
7755,2026-03-08,BDRPS205MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,44916.0,,,44916.0,999.0,0.0,long,high,Low,7.754981394491552e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7756,2026-03-08,BDRPS206MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,44118.0,,,44118.0,999.0,0.0,long,high,Low,8.379029767248352e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7757,2026-03-08,BDRPS207MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,27228.0,,,27229.0,999.0,0.0,long,high,Low,2.778127736176084e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7758,2026-03-08,BDTS205MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,2,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,33690.0,,,33692.0,999.0,0.0,long,high,Low,1.9392255198694174e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7759,2026-03-08,BDTS206MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,31290.0,,,31290.0,999.0,0.0,long,high,Low,2.248295509496247e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7760,2026-03-08,BDTS207MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,24684.0,,,24685.0,999.0,0.0,long,high,Low,3.0943885803419612e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7761,2026-03-08,BDGS201MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,38418.0,,,38418.0,999.0,0.0,long,high,Low,1.3791853088172622e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7762,2026-03-08,BDGS202MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,31626.0,,,31626.0,999.0,0.0,long,high,Low,2.2044856572827898e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7763,2026-03-08,BDGS203MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,24588.0,,,24588.0,999.0,0.0,long,high,Low,3.10586163645322e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7764,2026-03-08,BDPHD102MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",80,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,16000.0,,,16080.0,999.0,0.0,long,high,Low,3.867793482706192e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
